fund_id,fund_name,Despesa,Liquidado,liquidated_brl
6.0,OUTRAS FONTES DE RECURSOS,33904112 - CONTRIBUICOES A EMPRESAS ESTATAIS,"              58.091,00",301805.9814
6.0,OUTRAS FONTES DE RECURSOS,33904710 - CONTRIBUICOES P/FORMACAO DO PASEP/PIS,"           3.081.972,98",16012082.420292001
6.0,OUTRAS FONTES DE RECURSOS,33905011 - ENERGIA ELETRICA,"              39.000,00",202620.6
6.0,OUTRAS FONTES DE RECURSOS,33909301 - INDENIZACOES E RESTITUICOES DIVERSAS,"           5.544.212,81",28804403.233074
6.0,OUTRAS FONTES DE RECURSOS,44405101 - TRANSFERENCIAS A MUNICIPIOS-OBRAS,"           6.571.871,27",34143499.996158
6.0,OUTRAS FONTES DE RECURSOS,"44903501 - SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA","           7.516.500,00",39051224.1
6.0,OUTRAS FONTES DE RECURSOS,44905110 - ESTUDOS E PROJETOS,"           3.208.854,22",16671281.214588001
6.0,OUTRAS FONTES DE RECURSOS,44905111 - GERENCIAMENTO DE OBRAS,"           6.291.340,86",32686032.304044005
6.0,OUTRAS FONTES DE RECURSOS,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"          39.160.474,15",203454327.39891002
6.0,OUTRAS FONTES DE RECURSOS,44905131 - DESAPROPRIACOES,"          26.790.855,51",139189210.716654
6.0,OUTRAS FONTES DE RECURSOS,44905211 - TRENS,"          45.640.746,00",237121931.7684
6.0,OUTRAS FONTES DE RECURSOS,45906510 - SUBSCRICAO DE ACOES-INVESTIMENTOS,"         330.408.035,00",1716601905.039
6.0,OUTRAS FONTES DE RECURSOS,45916510 - SUBSCRICAO DE ACOES-INVESTIMENTOS,"         137.377.128,78",713729134.863612
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,"33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","               6.154,90",31977.16746
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903019 - LUBRIFICANTE AUTOMOTIVO,"              10.724,04",55715.677416000006
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES,"              71.901,56",373557.364824
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"              56.637,03",294252.025662
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"              36.450,89",189376.953906
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903028 - DIESEL AUTOMOTIVO-REEMBOLSO,"             170.000,00",883218.0
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903034 - MATERIAL DE USO VETERINARIO,"              53.798,82",279506.389428
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"              62.219,48",323255.086392
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"              24.506,68",127322.00527200001
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"               1.859,88",9662.820552000001
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"               1.873,95",9735.91983
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"              42.573,60",221186.88144
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903090 - OUTROS MATERIAIS DE CONSUMO,"             102.199,06",530964.9963240001
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","               2.900,00",15066.66
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903945 - OUTROS SEGUROS,"             160.500,00",833861.7000000001
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"           1.261.533,67",6554172.029118
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"             203.492,06",1057222.648524
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,33903999 - OUTROS SERVICOS DE TERCEIROS,"             675.676,27",3510408.493158
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,"44903501 - SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA","          21.076.188,60",109499230.25244
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44903515 - SERVICOS DE CONSULT.ASSESS.PARA INVESTIMENTO,"          11.084.951,24",57590755.672296
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44903999 - OUTROS SERVICOS DE TERCEIROS,"             453.493,00",2356077.5322000002
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44904062 - AQUISIçãO DE SOFTWARE,"           4.553.965,04",23659669.968816
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905110 - ESTUDOS E PROJETOS,"           1.152.869,15",5989616.38191
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905111 - GERENCIAMENTO DE OBRAS,"          19.990.071,69",103856418.45822601
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"         781.817.542,49",4061854860.2525463
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905210 - VEICULOS DIVERSOS,"           4.833.868,55",25113880.66467
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905211 - TRENS,"             439.220,27",2281924.9907580004
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO,"           8.784.841,48",45640765.425192006
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905232 - MOBILIARIO EM GERAL,"           2.138.026,23",11107901.475342
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"             306.012,66",1589858.173764
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,"44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","          16.868.436,54",87638275.199916
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,44909205 - OBRAS E INSTALACOES,"             233.445,00",1212840.1530000002
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,45906510 - SUBSCRICAO DE ACOES-INVESTIMENTOS,"         590.564.551,39",3068219070.291606
7.0,OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,45916510 - SUBSCRICAO DE ACOES-INVESTIMENTOS,"          46.441.531,83",241282334.469582
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,31901111 - PESSOAL CIVIL PAGO PELO DDPE,"          11.420.695,81",59335083.011274
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,31901133 - VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB,"           8.579.303,19",44572911.793326
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903010 - GENEROS ALIMENTICIOS,"             637.170,82",3310357.278228
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"33903012 - MATERIAL DE CAMA, MESA E BANHO","              75.950,00",394590.63
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","              19.895,00",103362.48300000001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903014 - MATERIAL DE LIMPEZA,"               5.560,00",28886.424000000003
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903015 - ARTIGOS DE HIGIENE PESSOAL,"             265.430,50",1379017.6197000002
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,"               8.481,80",44066.34372
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903022 - DIESEL AUTOMOTIVO,"              59.620,00",309749.748
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS,"          66.742.518,02",346754078.12110806
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","           6.640.885,76",34502057.877504
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903032 - MATERIAL DE USO LABORATORIAL,"           1.219.579,36",6336202.606944001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903035 - MEDICAMENTOS FORNECIDOS POR DECISãO JUDICIAL,"          16.061.565,23",83446255.99594201
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL,"           3.899.448,35",20259193.957590003
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903040 - MATERIAL EDUCATIVO E CULTURAL,"              13.256,00",68870.2224
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"              54.111,72",281132.030088
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"             840.777,81",4368177.034074
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"                 120,00",623.448
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"               3.225,00",16755.165
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"              86.625,86",450055.993044
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"              66.739,66",346739.22956400004
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"              55.781,20",289805.64648
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","               5.530,00",28730.562
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"           2.574.370,64",13374885.223056002
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903090 - OUTROS MATERIAIS DE CONSUMO,"               1.040,00",5403.216
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903975 - CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS,"         165.000.000,00",857241000.0
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"              17.236,00",89547.91440000001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33903999 - OUTROS SERVICOS DE TERCEIROS,"              16.730,00",86919.042
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,33904090 - SERVIçOS DE TECNOLOGIA DA INFORMAçãO,"           7.372.145,32",38301243.795528
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44904062 - AQUISIçãO DE SOFTWARE,"              30.480,00",158355.79200000002
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905110 - ESTUDOS E PROJETOS,"             523.859,56",2721659.9580240003
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905111 - GERENCIAMENTO DE OBRAS,"              86.302,89",448378.034706
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"         407.908.883,58",2119249813.751532
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905210 - VEICULOS DIVERSOS,"         234.025.824,90",1215857770.68546
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO,"          26.951.025,63",140021358.558102
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905231 - MAQUINAS E MOTORES,"             114.720,00",596016.2880000001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905232 - MOBILIARIO EM GERAL,"           4.648.700,05",24151856.23977
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"44905233 - MATERIAL EDUCATIVO,CULTURAL E RECREATIVO","             236.175,64",1227026.9200560001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"          50.165.538,61",260630039.29439402
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,"44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","          10.947.724,65",56877808.64661001
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905236 - ARMAMENTOS,"          52.763.888,29",274129505.221866
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,44905242 - AQUISICAO DE SOFTWARE PRONTO,"              67.567,00",351037.5918
41.0,TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,46907110 - AMORTIZ.DA DIVIDA INTERNA CONTRATADA,"         337.113.920,72",1751441663.7086883
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31900124 - COMPLEMENTACAO DE APOSENTADORIA,"              45.367,88",235704.283752
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901112 - PESSOAL CIVIL PAGO PELA UNIDADE,"           2.979.661,46",15480533.149284001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO,"              59.296,00",308066.43840000004
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS,"             161.042,54",836680.4123160001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO,"             218.693,17",1136198.495418
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901321 - FGTS-13 SALARIO,"               3.677,51",19106.135454000003
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT,"             615.629,32",3198440.5691279997
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE,"          78.408.727,78",407364704.30821204
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,31911302 - CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV,"         216.365.188,90",1124103702.41106
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33901401 - DIARIAS PESSOAL CIVIL,"               8.036,96",41755.221984
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33901501 - DIARIAS PESSOAL MILITAR,"             249.778,46",1297699.011084
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"             133.438,28",693265.239912
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"           3.181.625,72",16529818.265688002
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903062 - MUNICOES E EXPLOSIVOS,"           4.005.714,00",20811286.5156
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","             190.121,60",987757.7606400001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"             807.375,12",4194636.6984480005
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","              21.776,12",113135.653848
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903344 - VALE-TRANSPORTE,"               3.274,82",17013.999828
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"             507.712,70",2637770.56158
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"              16.500,00",85724.1
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","                 600,66",3120.668964
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903960 - REALIZACAO DE CONCURSO PUBLICO,"           6.331.485,23",32894598.363942005
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"             454.978,92",2363797.480968
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,"33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","               1.537,88",7989.901752000001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"              12.534,80",65123.29992
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"              50.886,04",264373.332216
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,"           3.462.672,74",17989969.953396004
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO,"             197.493,83",1026059.444382
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33903999 - OUTROS SERVICOS DE TERCEIROS,"           4.617.070,17",23987526.361218
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33904010 - ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR,"           3.318.520,95",17241043.743630003
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33904014 - LOCAçãO DE EQUIPAMENTOS DE TI,"             172.254,40",894930.50976
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33904090 - SERVIçOS DE TECNOLOGIA DA INFORMAçãO,"          24.042.193,40",124908811.59036
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33905011 - ENERGIA ELETRICA,"             418.851,00",2176098.4854
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33905012 - TELEFONIA FIXA,"              47.978,08",249265.316832
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33905013 - AGUA E ESGOTOS,"             165.000,00",857241.0
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"           4.398.234,24",22850586.170496
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33909313 - AJUDA DE CUSTO-PESSOAL MILITAR,"             783.299,70",4069555.26138
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,33909315 - AJUDA DE CUSTO-PESSOAL CIVIL,"             384.796,80",1999173.2947200001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44903999 - OUTROS SERVICOS DE TERCEIROS,"             703.296,55",3653906.8958700006
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905110 - ESTUDOS E PROJETOS,"           2.934.801,39",15247467.141606001
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905111 - GERENCIAMENTO DE OBRAS,"          17.412.205,91",90463374.58481401
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905112 - INSTALACOES,"              70.403,07",365772.10987800005
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"         124.866.950,92",648733756.8097681
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905131 - DESAPROPRIACOES,"           1.303.997,99",6774791.157246
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905210 - VEICULOS DIVERSOS,"           1.990.000,00",10338846.0
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"           3.706.061,90",19254473.99526
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44905236 - ARMAMENTOS,"          13.696.000,00",71156198.4
42.0,REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"             869.123,75",4515445.53075
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,31900119 - ATRASADOS-OUTROS PODERES/MINIST.PUBLICO,"           8.076.500,00",41960648.1
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,31901133 - VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB,"             731.500,00",3800435.1
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33901401 - DIARIAS PESSOAL CIVIL,"             231.591,71",1203211.570134
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33902001 - AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA,"              78.600,00",408358.44
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903010 - GENEROS ALIMENTICIOS,"              20.118,58",104524.07053200001
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,"33903012 - MATERIAL DE CAMA, MESA E BANHO","                  75,96",394.642584
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,"33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","              24.371,19",126618.080526
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903014 - MATERIAL DE LIMPEZA,"               9.233,96",47974.115783999994
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903015 - ARTIGOS DE HIGIENE PESSOAL,"              33.497,08",174030.72943200002
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,"               9.238,28",47996.559912000004
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903019 - LUBRIFICANTE AUTOMOTIVO,"               9.394,30",48807.146219999995
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903021 - GASOLINA AUTOMOTIVA,"                 200,00",1039.0800000000002
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903022 - DIESEL AUTOMOTIVO,"             498.948,40",2592236.5173600004
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES,"              25.472,60",132340.34604
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"              45.977,27",238870.308558
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"              92.246,95",479259.80403
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903028 - DIESEL AUTOMOTIVO-REEMBOLSO,"             143.193,92",743949.6919680001
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS,"                 497,33",2583.828282
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,"33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","                 617,75",3209.4583500000003
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903032 - MATERIAL DE USO LABORATORIAL,"             176.662,43",917831.988822
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903034 - MATERIAL DE USO VETERINARIO,"              79.355,42",412283.149068
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903039 - MATERIAL ESPORTIVO E DE LAZER,"                 622,50",3234.1365
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903040 - MATERIAL EDUCATIVO E CULTURAL,"              10.595,00",55045.263
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"               4.197,33",21806.808282
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"              78.451,60",407587.44264
43.0,F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"               5.666,05",29437.396170000004
